ID,Age,Gender,Education,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Drugs Tested,Legal Drugs,Illegal Drugs
646,3.0,0.0,6.0,0.04257,-0.30033,-0.31776,-0.76096,-0.40581,1.29221,-0.52593,4.0,3.0,1.0
647,0.0,1.0,6.0,-0.46725,-0.15487,-0.31776,-0.15487,0.7583,-0.21712,-0.52593,4.0,4.0,0.0
648,0.0,0.0,4.0,-1.43907,1.45421,1.06238,-1.6209,0.93949,-0.71126,0.40148,12.0,4.0,7.0
649,2.0,1.0,7.0,1.13281,0.16767,1.06238,2.03972,-1.0145,1.29221,1.92173,15.0,4.0,11.0
650,1.0,1.0,6.0,-0.14882,0.80523,-1.27553,-0.01729,2.04506,0.19268,-1.18084,11.0,4.0,7.0
651,3.0,1.0,7.0,-0.46725,2.127,2.44904,1.61108,0.12331,1.29221,0.40148,16.0,4.0,12.0
652,1.0,0.0,7.0,0.62967,0.47617,0.44585,0.59042,-1.0145,0.19268,-1.18084,6.0,3.0,3.0
653,0.0,0.0,4.0,1.02119,1.2861,1.24033,-0.60633,-1.0145,0.19268,0.40148,16.0,4.0,11.0
654,0.0,0.0,4.0,-0.67825,0.63779,-0.01928,0.13136,-0.00665,1.29221,0.40148,7.0,4.0,3.0
655,2.0,1.0,1.0,-0.34799,0.96248,-0.71727,0.43852,1.13407,-0.71126,-0.84637,8.0,4.0,4.0
656,1.0,0.0,7.0,-0.46725,1.74091,-0.45174,-0.15487,-1.0145,0.52975,0.7654,12.0,4.0,8.0
657,3.0,0.0,4.0,1.23461,-0.57545,0.29338,-1.21213,-1.13788,1.29221,0.40148,10.0,4.0,6.0
658,3.0,0.0,5.0,1.13281,-1.37639,1.43533,-0.45321,-1.38502,1.86203,1.92173,16.0,4.0,12.0
659,0.0,0.0,7.0,0.62967,0.16767,0.44585,-0.30172,-0.52745,0.88113,0.07987,5.0,4.0,1.0
660,1.0,0.0,8.0,-0.79151,1.45421,1.88511,-0.91699,-0.40581,1.29221,0.40148,15.0,4.0,10.0
661,1.0,1.0,7.0,-1.32828,0.47617,-0.01928,1.11406,0.12331,-1.37983,-1.54858,3.0,3.0,0.0
662,0.0,1.0,6.0,-0.24649,-1.09207,-0.71727,-0.15487,1.46191,-1.37983,-0.84637,6.0,4.0,2.0
663,1.0,1.0,6.0,0.04257,0.16767,0.29338,2.03972,1.81175,0.52975,-1.18084,5.0,4.0,1.0
664,1.0,1.0,8.0,1.23461,-1.23177,-0.31776,-1.34289,-1.38502,-0.21712,-0.52593,9.0,4.0,4.0
665,0.0,0.0,6.0,-0.34799,-0.43999,0.58331,0.28783,-0.52745,0.52975,0.7654,7.0,4.0,3.0
666,1.0,1.0,8.0,1.13281,-0.43999,0.14143,0.28783,-0.27607,-0.71126,-0.21575,12.0,4.0,7.0
667,0.0,0.0,3.0,-2.05048,-0.30033,0.14143,-0.15487,-0.89891,0.88113,0.40148,6.0,4.0,2.0
668,2.0,0.0,4.0,0.91093,-0.69509,1.24033,-0.30172,0.25953,-0.21712,0.07987,17.0,4.0,13.0
669,3.0,0.0,6.0,-1.69163,2.127,0.14143,0.28783,-0.40581,0.19268,-0.21575,8.0,3.0,4.0
670,1.0,0.0,4.0,-0.58016,0.96248,0.44585,-0.30172,-0.14277,0.19268,0.7654,10.0,4.0,6.0
671,0.0,0.0,5.0,-0.34799,0.16767,-0.45174,-0.76096,-0.40581,-2.55524,-0.52593,8.0,4.0,4.0
672,2.0,0.0,5.0,-0.46725,0.80523,-0.01928,-0.60633,0.12331,0.88113,1.2247,11.0,4.0,7.0
673,0.0,0.0,6.0,-0.24649,0.00332,1.43533,0.76096,0.93949,0.52975,-0.21575,6.0,4.0,2.0
674,0.0,1.0,4.0,1.23461,1.11406,0.44585,0.59042,0.93949,-0.71126,0.07987,6.0,3.0,3.0
675,0.0,1.0,7.0,0.82562,-0.69509,-0.58331,-0.60633,-1.0145,-0.71126,0.7654,4.0,3.0,1.0
676,2.0,0.0,5.0,-0.05188,-0.30033,-0.71727,-0.76096,-0.78155,0.19268,1.2247,14.0,4.0,9.0
677,0.0,0.0,5.0,0.22393,0.00332,-1.68062,-0.15487,0.25953,0.88113,0.7654,6.0,4.0,2.0
678,1.0,0.0,6.0,0.52135,-0.30033,0.44585,-0.60633,-0.65253,-0.21712,-0.21575,8.0,4.0,4.0
679,0.0,0.0,4.0,2.28554,-2.11437,-0.31776,-0.01729,-2.04506,-1.37983,-1.54858,3.0,2.0,0.0
680,0.0,1.0,4.0,0.62967,-0.30033,-0.58331,-1.21213,1.46191,-0.71126,1.2247,12.0,4.0,7.0
681,3.0,0.0,8.0,0.22393,-0.80615,-0.17779,-0.01729,-2.04506,-0.71126,-2.07848,16.0,3.0,13.0
682,2.0,0.0,4.0,-1.32828,0.00332,-1.27553,-0.60633,0.12331,0.88113,0.7654,8.0,4.0,4.0
683,1.0,0.0,7.0,1.37297,-1.7625,0.44585,0.28783,0.58489,-1.37983,-0.84637,4.0,3.0,1.0
684,2.0,1.0,6.0,0.52135,-0.15487,-0.45174,-0.15487,-0.65253,-1.37983,-0.52593,15.0,4.0,11.0
685,2.0,1.0,5.0,0.91093,-0.69509,1.24033,-1.21213,-1.5184,1.29221,1.92173,9.0,4.0,5.0
686,1.0,0.0,6.0,-0.34799,0.16767,0.7233,-0.45321,-0.78155,0.88113,0.40148,14.0,4.0,10.0
687,0.0,1.0,4.0,1.60383,0.96248,1.43533,-0.30172,-0.89891,0.88113,1.2247,4.0,3.0,1.0
688,3.0,1.0,0.0,-0.92104,0.63779,-0.97631,0.94156,0.25953,-1.37983,-2.07848,9.0,4.0,5.0
689,2.0,0.0,4.0,1.02119,1.11406,-0.31776,-1.21213,0.58489,0.88113,1.2247,10.0,4.0,6.0
690,4.0,1.0,7.0,0.82562,-0.69509,-0.45174,-0.01729,-0.14277,1.86203,0.40148,9.0,4.0,5.0
691,4.0,0.0,4.0,0.41667,-0.69509,-1.42424,-1.47955,-0.14277,0.52975,-0.52593,7.0,4.0,3.0
692,1.0,1.0,6.0,-0.14882,-0.15487,-0.97631,0.13136,0.41594,-0.71126,-0.52593,4.0,4.0,0.0
693,3.0,1.0,7.0,0.22393,-0.69509,-0.31776,-0.30172,-0.52745,-0.71126,-0.84637,5.0,4.0,1.0
694,2.0,0.0,7.0,-1.1943,-0.30033,0.14143,0.43852,0.58489,-1.37983,-0.84637,8.0,4.0,4.0
695,2.0,0.0,5.0,-0.92104,-0.57545,-0.45174,-0.60633,-0.27607,0.19268,-0.21575,14.0,4.0,9.0
696,2.0,1.0,7.0,-0.14882,-0.43999,-0.01928,1.2861,1.81175,-0.71126,-1.18084,4.0,4.0,0.0
697,4.0,0.0,6.0,-0.79151,0.32197,0.44585,-1.47955,1.46191,-0.21712,0.07987,10.0,4.0,6.0
698,3.0,1.0,6.0,-1.69163,-0.30033,1.06238,1.61108,-0.00665,-0.71126,0.07987,7.0,4.0,3.0
699,2.0,0.0,6.0,-0.05188,-0.94779,0.88309,-0.01729,-0.65253,-0.21712,-0.52593,12.0,4.0,8.0
700,4.0,0.0,4.0,-0.14882,-1.09207,-0.71727,0.28783,-1.0145,-0.21712,0.40148,13.0,4.0,8.0
701,2.0,1.0,4.0,0.91093,0.16767,0.44585,-0.91699,0.12331,1.29221,1.2247,15.0,4.0,10.0
702,3.0,0.0,0.0,-1.05308,1.11406,0.44585,0.76096,1.13407,-0.71126,0.40148,10.0,4.0,6.0
703,2.0,1.0,6.0,-0.34799,0.63779,0.58331,-0.30172,-0.00665,0.88113,0.7654,13.0,4.0,9.0
704,4.0,0.0,6.0,-1.43907,0.80523,-0.17779,-0.91699,-0.14277,-0.71126,0.07987,5.0,4.0,1.0
705,2.0,0.0,4.0,-0.79151,-0.30033,-0.58331,-0.60633,0.25953,-0.71126,-0.52593,18.0,4.0,13.0
706,0.0,0.0,4.0,-1.43907,0.32197,1.06238,2.03972,0.12331,-0.71126,-0.21575,9.0,4.0,5.0
707,0.0,1.0,6.0,-0.14882,-0.94779,-1.42424,-0.45321,0.25953,0.52975,-0.84637,5.0,4.0,1.0
708,1.0,0.0,6.0,-0.05188,1.93886,0.29338,-0.15487,-0.52745,0.52975,0.40148,11.0,4.0,7.0
709,0.0,0.0,4.0,0.41667,-0.57545,-0.45174,0.76096,1.13407,-1.37983,-0.52593,9.0,4.0,5.0
710,0.0,0.0,5.0,-0.92104,-0.30033,-0.71727,0.59042,0.41594,-0.71126,-1.54858,5.0,4.0,1.0
711,0.0,0.0,6.0,0.91093,0.16767,0.58331,-0.60633,-1.25773,0.19268,1.2247,14.0,4.0,10.0
712,0.0,0.0,4.0,-0.58016,-0.15487,-0.84732,1.11406,0.41594,-1.37983,-0.84637,8.0,4.0,4.0
713,1.0,1.0,7.0,0.52135,0.32197,0.7233,0.13136,1.13407,-0.21712,-0.52593,10.0,3.0,7.0
714,0.0,0.0,6.0,0.52135,0.80523,0.88309,1.81866,-0.00665,0.88113,0.7654,11.0,4.0,7.0
715,0.0,0.0,5.0,0.73545,1.11406,0.44585,-1.07533,-0.27607,0.88113,1.92173,5.0,4.0,1.0
716,0.0,1.0,4.0,0.62967,0.47617,1.06238,1.81866,0.25953,-0.21712,0.40148,16.0,4.0,11.0
717,0.0,0.0,4.0,-0.05188,-1.50796,-1.27553,-0.60633,-1.78169,1.29221,-0.84637,6.0,4.0,2.0
718,2.0,0.0,6.0,-0.79151,-0.80615,-0.31776,0.13136,0.25953,-0.71126,-0.84637,13.0,4.0,8.0
719,0.0,0.0,1.0,-0.05188,-1.23177,-0.71727,-0.60633,-0.27607,1.86203,1.2247,6.0,4.0,2.0
720,4.0,0.0,6.0,-0.34799,-0.94779,-0.71727,-0.45321,-0.40581,0.52975,0.40148,12.0,4.0,8.0
721,2.0,0.0,4.0,1.23461,0.80523,0.88309,-0.15487,1.13407,0.88113,0.7654,16.0,4.0,11.0
722,2.0,1.0,5.0,1.60383,-0.69509,0.29338,0.76096,0.12331,-0.71126,-0.84637,11.0,4.0,6.0
723,4.0,0.0,5.0,-0.05188,-0.30033,-0.01928,-0.60633,-0.40581,-1.37983,-1.18084,12.0,4.0,7.0
724,1.0,1.0,6.0,-0.92104,1.45421,0.29338,0.94156,0.58489,0.19268,-0.52593,4.0,3.0,1.0
725,2.0,1.0,4.0,1.13281,-0.57545,0.7233,0.76096,-0.40581,0.19268,-0.21575,11.0,4.0,7.0
726,1.0,1.0,7.0,0.31287,0.63779,0.7233,1.61108,0.25953,-0.21712,1.92173,14.0,4.0,10.0
727,0.0,0.0,5.0,2.28554,-0.94779,0.7233,-1.21213,-0.52745,-0.71126,-0.52593,6.0,4.0,2.0
728,1.0,1.0,7.0,0.31287,0.63779,-0.58331,0.13136,-0.14277,0.19268,-0.21575,4.0,4.0,0.0
729,0.0,0.0,4.0,-1.43907,0.16767,0.7233,-0.30172,-1.5184,0.19268,0.07987,7.0,3.0,4.0
730,1.0,1.0,1.0,-0.58016,0.32197,0.14143,-0.60633,0.12331,1.29221,0.7654,17.0,4.0,12.0
731,2.0,1.0,6.0,0.73545,0.00332,-0.97631,-0.01729,-0.00665,-0.21712,-1.18084,11.0,4.0,6.0
732,0.0,0.0,4.0,-0.79151,1.2861,-0.31776,-0.15487,-0.52745,0.19268,0.40148,9.0,3.0,6.0
733,0.0,1.0,6.0,1.23461,0.63779,0.7233,-0.15487,-0.00665,-0.71126,-0.21575,9.0,4.0,5.0
734,2.0,0.0,1.0,0.62967,0.16767,0.29338,-0.30172,-0.27607,-0.21712,-0.52593,11.0,4.0,7.0
735,0.0,0.0,4.0,0.73545,1.11406,1.43533,-1.47955,-1.78169,0.88113,0.7654,13.0,4.0,9.0
736,1.0,1.0,6.0,0.22393,2.127,2.44904,1.61108,-0.65253,1.29221,1.2247,17.0,4.0,12.0
737,1.0,0.0,6.0,-0.46725,-1.7625,-2.8595,-1.47955,-1.13788,-1.37983,0.07987,11.0,4.0,7.0
738,1.0,0.0,6.0,-1.05308,1.74091,-0.01928,0.13136,2.33337,0.52975,1.2247,11.0,4.0,7.0
739,0.0,1.0,3.0,1.23461,0.16767,1.43533,1.2861,0.58489,-0.71126,0.40148,12.0,4.0,8.0
740,1.0,0.0,7.0,-0.05188,-1.37639,0.44585,-0.45321,-0.52745,0.19268,0.7654,12.0,4.0,7.0
741,2.0,0.0,4.0,-1.32828,0.16767,0.58331,1.2861,-0.65253,0.88113,0.07987,14.0,4.0,10.0
743,3.0,1.0,7.0,0.82562,-0.30033,0.29338,0.76096,1.63088,0.52975,0.40148,10.0,4.0,5.0
744,2.0,1.0,6.0,0.62967,0.16767,-0.71727,-0.91699,-0.89891,-1.37983,-1.18084,11.0,4.0,6.0
745,1.0,0.0,1.0,-0.34799,0.00332,-0.58331,-0.91699,0.7583,0.52975,0.40148,5.0,2.0,3.0
746,3.0,0.0,4.0,-0.92104,0.16767,-0.01928,0.59042,-1.5184,1.29221,-0.21575,4.0,4.0,0.0
747,1.0,1.0,1.0,0.73545,0.32197,-1.11902,0.43852,-0.40581,-0.71126,-0.21575,3.0,3.0,0.0
748,1.0,1.0,7.0,-0.05188,0.47617,0.44585,0.28783,0.41594,-0.71126,-0.21575,11.0,4.0,7.0
749,2.0,1.0,1.0,0.41667,-0.57545,-1.42424,-0.01729,-1.78169,0.19268,-0.21575,13.0,3.0,10.0
750,2.0,1.0,8.0,-1.69163,0.96248,-0.97631,1.61108,2.04506,-0.21712,-0.52593,3.0,3.0,0.0
751,2.0,0.0,7.0,-0.14882,0.00332,-0.01928,1.11406,-0.14277,-0.21712,0.40148,9.0,4.0,4.0
752,1.0,1.0,5.0,-2.3436,1.45421,-1.82919,1.11406,1.30612,-0.21712,-0.84637,9.0,4.0,4.0
753,1.0,0.0,4.0,1.60383,-0.30033,1.06238,1.45039,-1.78169,1.86203,0.07987,11.0,4.0,7.0
754,1.0,1.0,7.0,0.41667,1.11406,-0.58331,1.2861,0.41594,0.19268,0.40148,11.0,4.0,7.0
755,1.0,0.0,8.0,-0.92104,0.47617,1.43533,1.11406,-0.52745,0.19268,0.07987,13.0,4.0,9.0
756,0.0,0.0,4.0,-1.43907,1.58487,1.65653,0.76096,2.63199,-0.71126,-1.18084,16.0,4.0,12.0
757,0.0,1.0,7.0,0.62967,0.32197,-0.58331,0.13136,0.7583,-0.21712,-0.21575,6.0,3.0,3.0
758,0.0,1.0,4.0,2.28554,-0.43999,-0.17779,0.76096,-2.18109,1.29221,0.40148,7.0,4.0,3.0
759,0.0,0.0,4.0,0.41667,0.63779,-0.01928,-0.15487,-0.27607,0.52975,1.2247,13.0,4.0,9.0
760,0.0,0.0,8.0,-2.75696,1.74091,0.58331,1.11406,0.25953,-0.71126,0.40148,14.0,4.0,10.0
761,1.0,0.0,6.0,0.04257,-0.94779,-0.84732,-0.45321,-0.65253,0.19268,1.2247,16.0,4.0,11.0
762,0.0,0.0,4.0,1.72012,0.32197,-1.11902,-0.45321,-2.42317,2.90161,-0.21575,4.0,3.0,1.0
763,1.0,1.0,6.0,-1.32828,0.80523,1.43533,1.11406,0.12331,-0.21712,0.40148,14.0,4.0,10.0
764,0.0,1.0,6.0,1.13281,0.80523,0.58331,0.94156,-1.5184,0.88113,-0.84637,10.0,3.0,6.0
765,0.0,0.0,1.0,0.41667,-0.94779,1.06238,0.59042,-1.0145,0.52975,0.7654,12.0,4.0,8.0
766,0.0,0.0,4.0,0.62967,0.16767,2.15324,0.76096,-0.00665,0.19268,1.2247,14.0,4.0,10.0
767,0.0,0.0,4.0,1.02119,-0.80615,0.29338,2.23427,-0.65253,0.52975,0.07987,16.0,4.0,11.0
768,1.0,0.0,7.0,0.82562,-0.69509,0.14143,-0.76096,-0.27607,-0.71126,0.07987,17.0,4.0,12.0
769,0.0,1.0,5.0,-0.34799,0.63779,0.14143,-0.30172,0.7583,1.29221,-0.52593,9.0,4.0,5.0
770,1.0,0.0,6.0,1.02119,0.16767,0.58331,0.43852,0.7583,-1.37983,0.7654,12.0,4.0,7.0
771,0.0,0.0,4.0,0.62967,-1.6334,-1.27553,-0.01729,-0.89891,1.86203,1.2247,10.0,4.0,6.0
772,0.0,1.0,7.0,0.52135,-1.37639,-1.82919,0.94156,0.25953,0.52975,-0.84637,3.0,3.0,0.0
773,3.0,0.0,6.0,1.23461,-1.37639,-0.45174,-0.60633,-1.78169,0.19268,0.40148,17.0,4.0,12.0
774,3.0,1.0,5.0,1.02119,-1.23177,-0.31776,-0.30172,-0.52745,-0.21712,-0.21575,14.0,4.0,9.0
775,0.0,0.0,3.0,-1.1943,-0.43999,0.58331,0.28783,-0.00665,-0.71126,-0.21575,14.0,4.0,10.0
776,0.0,1.0,4.0,-1.69163,0.47617,0.88309,-0.30172,-1.78169,0.19268,0.40148,8.0,4.0,4.0
777,1.0,0.0,4.0,0.13606,-0.43999,-0.84732,-0.30172,-0.00665,-0.71126,-1.54858,14.0,4.0,10.0
778,0.0,0.0,4.0,0.52135,0.63779,0.7233,-0.60633,-0.52745,0.19268,0.07987,11.0,3.0,8.0
779,0.0,0.0,4.0,1.98437,0.00332,2.15324,-0.45321,-0.65253,0.88113,0.7654,13.0,4.0,9.0
780,3.0,0.0,3.0,-2.21844,1.11406,-0.31776,0.59042,-0.40581,0.19268,-0.52593,15.0,4.0,10.0
781,0.0,1.0,5.0,1.02119,-2.11437,-0.17779,0.43852,-0.00665,-1.37983,-0.84637,13.0,4.0,9.0
782,2.0,0.0,5.0,1.02119,-0.94779,-0.84732,-1.34289,-0.78155,0.19268,0.7654,7.0,4.0,3.0
783,0.0,0.0,4.0,1.13281,-1.23177,0.29338,-0.01729,-1.13788,1.86203,1.92173,16.0,4.0,11.0
784,0.0,1.0,4.0,0.82562,-0.43999,0.88309,0.43852,-0.52745,0.52975,1.2247,11.0,4.0,7.0
785,0.0,1.0,4.0,-0.24649,0.47617,0.88309,-0.01729,1.13407,-0.21712,1.2247,10.0,4.0,6.0
786,0.0,0.0,7.0,1.37297,-0.80615,0.88309,-0.01729,0.25953,-0.21712,0.7654,11.0,4.0,7.0
787,0.0,0.0,5.0,-0.58016,0.00332,0.14143,-0.30172,-1.64101,0.88113,0.7654,15.0,4.0,10.0
788,2.0,0.0,5.0,0.82562,-0.57545,0.14143,-0.76096,0.12331,1.29221,0.07987,16.0,4.0,11.0
789,0.0,0.0,5.0,-1.69163,1.2861,-0.58331,-0.60633,-1.13788,1.86203,0.7654,7.0,3.0,4.0
790,0.0,0.0,4.0,-2.05048,0.16767,0.7233,0.13136,0.7583,0.19268,1.2247,5.0,3.0,2.0
791,0.0,0.0,6.0,-0.14882,-0.43999,0.88309,-0.60633,-0.78155,1.29221,0.7654,14.0,4.0,9.0
792,0.0,0.0,4.0,0.62967,-0.15487,0.58331,-1.6209,-0.14277,1.29221,1.92173,12.0,4.0,7.0
793,0.0,0.0,4.0,0.82562,0.63779,0.29338,-1.07533,-1.38502,-0.71126,-0.21575,18.0,4.0,13.0
794,1.0,0.0,4.0,0.04257,2.127,-0.31776,-0.60633,-0.00665,1.29221,0.07987,11.0,3.0,7.0
795,1.0,0.0,6.0,-0.05188,-0.57545,1.24033,1.2861,-0.52745,0.19268,0.7654,12.0,4.0,8.0
796,0.0,0.0,4.0,1.13281,-0.57545,-0.31776,-0.60633,1.13407,-0.71126,-0.21575,11.0,4.0,7.0
797,0.0,0.0,4.0,0.41667,-0.94779,-0.31776,0.43852,-0.14277,-0.21712,0.7654,16.0,4.0,12.0
798,0.0,1.0,6.0,-0.58016,0.80523,0.44585,0.59042,1.30612,-0.71126,0.7654,11.0,4.0,6.0
799,1.0,1.0,4.0,0.13606,1.11406,0.7233,-0.30172,0.7583,-0.21712,1.2247,9.0,4.0,5.0
800,2.0,1.0,4.0,1.23461,0.63779,1.43533,0.43852,-0.65253,1.86203,-0.52593,17.0,4.0,13.0
801,0.0,0.0,4.0,-1.1943,0.16767,-0.01928,0.43852,2.04506,-0.21712,-0.21575,13.0,4.0,9.0
802,1.0,0.0,4.0,0.52135,-0.43999,-0.17779,0.59042,-1.0145,0.52975,0.40148,16.0,4.0,11.0
803,0.0,0.0,3.0,-0.46725,0.32197,0.14143,-0.76096,-0.65253,0.88113,1.2247,10.0,4.0,5.0
804,3.0,1.0,6.0,0.13606,-0.94779,-0.97631,0.76096,-0.27607,-1.37983,1.2247,11.0,4.0,7.0
805,1.0,0.0,4.0,0.52135,-1.09207,-0.45174,0.94156,-0.00665,-0.21712,0.07987,15.0,4.0,10.0
806,0.0,1.0,6.0,1.98437,-1.50796,1.43533,-1.772,0.41594,0.52975,0.07987,16.0,4.0,12.0
807,1.0,0.0,4.0,-0.24649,0.16767,-0.31776,-0.45321,-0.89891,1.29221,0.7654,16.0,4.0,11.0
808,0.0,0.0,2.0,-0.34799,0.80523,0.7233,0.59042,-0.89891,1.86203,1.2247,8.0,4.0,4.0
809,0.0,1.0,4.0,1.02119,0.80523,1.06238,-1.07533,-0.52745,0.88113,1.2247,8.0,4.0,4.0
810,0.0,0.0,6.0,0.41667,-1.92173,-0.97631,0.76096,-1.5184,-1.37983,-0.84637,11.0,4.0,6.0
811,0.0,0.0,5.0,-1.69163,-0.80615,-1.27553,1.81866,-0.14277,-0.21712,-0.84637,9.0,4.0,5.0
812,0.0,0.0,3.0,-1.69163,0.80523,1.06238,-0.91699,-0.40581,-0.71126,0.07987,10.0,3.0,6.0
813,3.0,1.0,6.0,1.23461,1.74091,0.88309,-1.92595,-1.64101,0.88113,1.2247,16.0,4.0,12.0
814,0.0,0.0,4.0,1.13281,-0.69509,-0.01928,-1.34289,-0.89891,1.29221,1.2247,12.0,4.0,7.0
815,1.0,0.0,6.0,0.52135,-0.57545,0.7233,-1.6209,0.41594,-0.21712,0.40148,15.0,4.0,10.0
816,0.0,0.0,4.0,-0.67825,0.00332,-0.45174,-0.91699,0.25953,0.52975,1.92173,13.0,4.0,8.0
817,0.0,0.0,4.0,2.46262,0.32197,0.29338,-0.91699,-1.0145,1.86203,1.2247,17.0,4.0,12.0
818,0.0,1.0,4.0,0.13606,-0.94779,-0.01928,0.43852,0.7583,-0.21712,-0.52593,10.0,3.0,7.0
819,3.0,0.0,8.0,0.62967,0.16767,0.88309,2.46262,0.25953,-0.71126,0.40148,18.0,4.0,13.0
820,1.0,1.0,7.0,1.60383,-0.80615,-0.01928,-0.30172,-1.13788,0.19268,0.40148,14.0,4.0,9.0
821,0.0,0.0,4.0,-0.67825,1.74091,0.7233,0.13136,0.41594,0.88113,1.92173,8.0,4.0,4.0
822,0.0,1.0,6.0,-0.34799,0.32197,-0.17779,-0.15487,0.12331,0.88113,1.2247,13.0,4.0,8.0
823,0.0,0.0,4.0,-0.05188,1.11406,0.7233,-0.45321,0.41594,-0.21712,1.2247,4.0,3.0,1.0
824,0.0,0.0,4.0,-0.05188,0.16767,0.7233,0.28783,-0.40581,0.88113,1.2247,10.0,4.0,6.0
825,0.0,0.0,4.0,0.04257,-0.30033,-0.17779,-2.07848,-2.04506,1.29221,1.2247,9.0,4.0,4.0
826,0.0,0.0,6.0,0.62967,-2.11437,-2.8595,0.94156,-1.38502,-0.71126,-1.18084,9.0,4.0,5.0
827,0.0,0.0,6.0,0.52135,0.63779,0.14143,-1.07533,1.30612,-0.21712,0.40148,15.0,4.0,11.0
828,0.0,0.0,4.0,0.13606,1.45421,1.24033,-1.21213,-0.78155,0.52975,0.7654,15.0,3.0,12.0
829,0.0,0.0,6.0,-0.92104,0.47617,-0.01928,-0.76096,-0.40581,0.19268,0.40148,7.0,4.0,3.0
830,1.0,1.0,8.0,1.72012,0.47617,1.06238,0.59042,0.12331,-1.37983,0.7654,7.0,3.0,4.0
831,0.0,0.0,4.0,0.13606,0.63779,1.88511,1.2861,-0.27607,-1.37983,0.40148,8.0,4.0,4.0
832,0.0,0.0,5.0,0.31287,-0.43999,-0.71727,0.94156,-0.14277,0.19268,-0.21575,10.0,4.0,6.0
833,0.0,0.0,4.0,0.91093,-0.80615,0.14143,0.59042,-0.14277,-0.21712,0.7654,6.0,4.0,2.0
834,1.0,1.0,7.0,0.13606,-0.94779,1.43533,0.13136,0.58489,0.52975,1.92173,14.0,4.0,10.0
835,3.0,1.0,8.0,0.04257,0.16767,-0.01928,-0.76096,-0.78155,0.88113,0.7654,12.0,4.0,7.0
836,1.0,1.0,7.0,0.82562,-0.69509,-0.01928,-0.30172,0.58489,-0.21712,-0.84637,4.0,4.0,0.0
837,0.0,0.0,6.0,0.52135,-0.94779,-0.45174,-0.15487,-0.14277,-0.21712,0.07987,15.0,4.0,10.0
838,0.0,0.0,6.0,-1.69163,0.16767,-0.01928,-0.30172,-1.5184,0.19268,0.07987,9.0,3.0,6.0
839,3.0,0.0,7.0,-0.34799,0.32197,0.14143,-1.21213,0.25953,0.19268,0.40148,12.0,4.0,7.0
840,0.0,0.0,4.0,-1.69163,1.74091,0.58331,0.43852,0.93949,1.29221,0.07987,7.0,3.0,3.0
841,0.0,0.0,3.0,0.73545,0.00332,2.15324,0.13136,-1.5184,1.29221,0.7654,11.0,4.0,6.0
842,1.0,0.0,6.0,0.22393,-1.37639,0.58331,-2.78793,-0.00665,0.88113,1.2247,18.0,4.0,13.0
843,0.0,0.0,4.0,-0.58016,-0.15487,0.88309,-0.45321,-1.25773,1.86203,0.7654,8.0,4.0,3.0
844,0.0,0.0,4.0,-0.67825,0.00332,0.29338,1.81866,1.30612,-0.21712,-0.52593,11.0,3.0,8.0
845,1.0,1.0,4.0,0.52135,-0.43999,0.14143,-1.07533,-0.27607,-1.37983,0.07987,11.0,4.0,7.0
846,0.0,1.0,4.0,0.31287,0.80523,1.06238,1.11406,-0.52745,0.19268,0.40148,11.0,4.0,6.0
847,2.0,0.0,4.0,0.91093,-1.6334,-1.42424,-0.15487,0.25953,-1.37983,-1.54858,7.0,3.0,4.0
848,0.0,1.0,5.0,0.52135,-0.43999,-1.55521,1.11406,-0.65253,0.19268,-0.52593,9.0,4.0,5.0
849,1.0,0.0,6.0,0.62967,-0.43999,0.29338,-1.92595,-0.89891,0.52975,0.7654,17.0,4.0,12.0
850,0.0,0.0,3.0,0.52135,0.63779,1.06238,-1.07533,-0.40581,1.29221,1.2247,13.0,4.0,8.0
851,4.0,0.0,7.0,-1.69163,0.00332,1.24033,1.2861,0.41594,0.19268,0.07987,8.0,3.0,5.0
852,0.0,0.0,7.0,0.41667,-0.94779,0.44585,-0.30172,0.41594,0.19268,0.40148,8.0,4.0,3.0
853,0.0,0.0,4.0,-0.79151,1.45421,1.43533,0.94156,0.12331,0.52975,0.07987,9.0,2.0,7.0
854,1.0,0.0,6.0,0.73545,0.16767,-1.42424,-1.21213,-1.25773,0.19268,1.2247,17.0,4.0,12.0
855,0.0,0.0,4.0,0.04257,0.00332,1.43533,0.13136,-0.27607,0.19268,0.07987,15.0,4.0,11.0
856,0.0,1.0,4.0,-0.34799,0.16767,-0.01928,-0.15487,-1.0145,1.29221,0.7654,9.0,4.0,5.0
857,0.0,0.0,1.0,0.52135,0.80523,0.58331,-1.07533,-1.13788,0.52975,1.2247,17.0,4.0,12.0
858,1.0,0.0,4.0,-1.05308,0.47617,1.88511,1.61108,0.41594,-0.21712,0.07987,13.0,4.0,9.0
859,0.0,0.0,5.0,0.52135,1.2861,-0.17779,0.59042,2.04506,0.88113,1.2247,14.0,4.0,10.0
860,1.0,0.0,2.0,1.37297,-0.80615,-0.45174,-1.92595,-1.64101,0.19268,-0.52593,16.0,4.0,12.0
861,0.0,0.0,4.0,-1.05308,2.32338,1.06238,-0.15487,0.93949,0.88113,0.7654,12.0,4.0,8.0
862,0.0,1.0,4.0,1.02119,-1.23177,1.06238,-1.07533,-1.25773,2.90161,0.40148,13.0,4.0,9.0
